datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2006-12-22 9:27,1.322,0,239.18,5.4,1,0,17
2006-12-22 9:28,1.312,0,238.33,5.4,2,0,18
2006-12-22 9:29,1.31,0,238.2,5.4,1,0,17
2006-12-22 9:30,1.34,0,239.23,5.6,1,0,18
2006-12-22 9:31,1.428,0.104,239.23,6,1,0,17
2006-12-22 9:32,1.432,0.108,240.21,6,1,0,18
2006-12-22 9:33,1.43,0.132,240.05,6,2,0,18
2006-12-22 9:34,1.39,0.13,239.37,5.8,0,0,17
2006-12-22 9:35,1.422,0.114,239.11,5.8,1,0,18
2006-12-22 9:36,3.488,0.082,237.03,14.8,34,0,17
2006-12-22 9:37,3.614,0.084,238,15,38,0,17
2006-12-22 9:38,3.61,0.084,237.81,15,38,0,18
2006-12-22 9:39,3.598,0.082,237.48,15,38,0,17
2006-12-22 9:40,3.598,0.082,237.45,15,38,0,17
2006-12-22 9:41,3.614,0.086,238.23,15,38,0,18
2006-12-22 9:42,3.616,0.086,238.42,15,38,0,17
2006-12-22 9:43,3.598,0.084,238.04,15,37,0,17
2006-12-22 9:44,3.596,0.084,237.54,15,38,0,18
2006-12-22 9:45,3.594,0.076,237.61,15,38,0,17
2006-12-22 9:46,3.5,0,237.48,14.6,38,0,17
2006-12-22 9:47,3.492,0,237.55,14.6,37,0,17
2006-12-22 9:48,3.492,0,237.58,14.6,38,0,18
2006-12-22 9:49,3.494,0,237.73,14.6,37,0,17
2006-12-22 9:50,3.062,0,237.3,13.4,33,0,17
2006-12-22 9:51,1.262,0,239.6,5.2,0,0,18
2006-12-22 9:52,1.254,0,239.33,5.2,0,0,17
2006-12-22 9:53,1.25,0,239.49,5.2,0,0,18
2006-12-22 9:54,1.266,0,240.08,5.2,0,0,18
2006-12-22 9:55,1.278,0,239.67,5.2,1,0,17
2006-12-22 9:56,1.272,0,240.42,5.2,0,0,18
2006-12-22 9:57,1.256,0,239.91,5.2,0,0,18
2006-12-22 9:58,1.25,0,239.67,5.2,0,0,17
2006-12-22 9:59,1.248,0,239.37,5.2,0,0,18
2006-12-22 10:00,1.256,0,240.05,5.2,0,0,17
2006-12-22 10:01,1.308,0,240.25,5.4,0,0,18
2006-12-22 10:02,1.344,0.072,240.65,5.6,0,0,18
2006-12-22 10:03,1.346,0.074,241.41,5.6,0,0,18
2006-12-22 10:04,1.378,0.114,241.67,5.6,0,0,18
2006-12-22 10:05,1.354,0.084,241.21,5.6,0,0,17
2006-12-22 10:06,1.344,0.072,241.31,5.4,0,0,18
2006-12-22 10:07,1.336,0.07,240.8,5.4,0,0,18
2006-12-22 10:08,1.336,0.07,240.81,5.4,0,0,18
2006-12-22 10:09,1.324,0.068,239.98,5.4,0,0,17
2006-12-22 10:10,1.274,0,240.52,5.2,0,0,18
2006-12-22 10:11,1.31,0,239.56,5.4,0,0,18
2006-12-22 10:12,1.366,0.098,240.01,5.6,0,0,17
2006-12-22 10:13,1.354,0.094,239.39,5.6,0,0,18
2006-12-22 10:14,1.36,0.098,240.12,5.6,0,0,17
2006-12-22 10:15,1.358,0.098,240.06,5.6,0,0,18
2006-12-22 10:16,1.346,0.094,239.09,5.6,0,0,18
2006-12-22 10:17,1.35,0.096,239.5,5.6,0,0,17
2006-12-22 10:18,1.34,0.092,238.72,5.6,0,0,18
2006-12-22 10:19,1.342,0.094,239.01,5.6,0,0,17
2006-12-22 10:20,1.338,0.092,238.81,5.6,0,0,18
2006-12-22 10:21,1.334,0.092,238.51,5.6,0,0,17
2006-12-22 10:22,1.332,0.092,238.38,5.6,0,0,17
2006-12-22 10:23,1.426,0.206,238.78,6,0,0,18
2006-12-22 10:24,1.42,0.214,238.77,6,0,1,17
2006-12-22 10:25,1.42,0.214,239.08,6,0,1,18
2006-12-22 10:26,1.42,0.206,239.95,6,0,2,17
2006-12-22 10:27,1.336,0.086,239.75,5.6,0,1,18
2006-12-22 10:28,1.332,0.084,239.35,5.6,0,2,18
2006-12-22 10:29,1.334,0.084,239.49,5.6,0,1,17
2006-12-22 10:30,1.336,0.086,239.81,5.6,0,1,18
2006-12-22 10:31,1.336,0.086,239.85,5.6,0,2,17
2006-12-22 10:32,1.346,0.09,240.89,5.6,0,1,18
2006-12-22 10:33,1.34,0.088,240.22,5.6,0,1,18
2006-12-22 10:34,1.346,0.09,240.9,5.6,0,2,18
2006-12-22 10:35,1.338,0.086,240.15,5.6,0,1,17
2006-12-22 10:36,1.338,0.088,240.34,5.6,0,2,18
2006-12-22 10:37,1.334,0.086,239.94,5.4,0,1,18
2006-12-22 10:38,1.324,0.082,239.1,5.4,0,1,17
2006-12-22 10:39,1.322,0.082,238.96,5.4,0,1,18
2006-12-22 10:40,1.318,0.08,238.72,5.4,0,2,17
2006-12-22 10:41,1.318,0.08,238.79,5.4,0,1,18
2006-12-22 10:42,1.328,0.084,239.75,5.4,0,1,17
2006-12-22 10:43,1.324,0.084,239.5,5.4,0,1,18
2006-12-22 10:44,1.328,0.084,239.94,5.4,0,2,17
2006-12-22 10:45,1.328,0.086,239.98,5.4,0,1,18
2006-12-22 10:46,1.322,0.084,239.49,5.4,0,1,18
2006-12-22 10:47,1.252,0,239.19,5.2,0,0,17
2006-12-22 10:48,1.242,0,238.7,5.2,0,0,18
2006-12-22 10:49,1.334,0.066,238.68,5.6,0,0,17
2006-12-22 10:50,1.316,0.064,238.62,5.4,0,0,17
2006-12-22 10:51,1.324,0.066,239.18,5.4,0,0,18
2006-12-22 10:52,1.416,0.152,240.45,5.8,0,0,18
2006-12-22 10:53,1.44,0.2,239.94,6,0,0,17
2006-12-22 10:54,1.436,0.202,240.24,6,0,0,18
2006-12-22 10:55,1.434,0.202,240.31,6,0,0,18
2006-12-22 10:56,1.426,0.2,239.72,6,0,0,17
2006-12-22 10:57,1.368,0.132,238.5,5.6,0,0,18
2006-12-22 10:58,1.336,0.09,238.22,5.6,0,0,17
2006-12-22 10:59,1.33,0.088,237.69,5.6,0,0,17
2006-12-22 11:00,1.33,0.09,237.84,5.6,0,0,18
2006-12-22 11:01,1.326,0.09,237.65,5.6,0,0,17
2006-12-22 11:02,1.328,0.09,237.89,5.6,0,0,17
2006-12-22 11:03,1.33,0.09,237.99,5.6,0,0,18
2006-12-22 11:04,1.332,0.09,238.36,5.6,0,0,17
2006-12-22 11:05,1.332,0.09,238.25,5.6,0,0,17
2006-12-22 11:06,1.328,0.09,238.06,5.6,0,0,18
2006-12-22 11:07,1.274,0,237.69,5.2,0,0,17
2006-12-22 11:08,1.226,0,236.98,5.2,0,0,17
2006-12-22 11:09,1.226,0,236.91,5,0,0,17
2006-12-22 11:10,1.218,0,236.12,5,0,0,18
2006-12-22 11:11,1.224,0,236.83,5,0,0,17
2006-12-22 11:12,1.234,0,237.72,5.2,0,0,17
2006-12-22 11:13,1.232,0,237.48,5.2,0,0,17
2006-12-22 11:14,1.234,0,237.78,5.2,0,0,18
2006-12-22 11:15,1.226,0,236.99,5.2,0,0,17
2006-12-22 11:16,1.23,0,237.41,5.2,0,0,17
2006-12-22 11:17,1.23,0,237.33,5.2,0,0,17
2006-12-22 11:18,1.244,0,238.63,5.2,0,0,18
2006-12-22 11:19,1.236,0,237.93,5.2,0,0,17
2006-12-22 11:20,1.232,0,237.6,5.2,0,0,17
2006-12-22 11:21,1.232,0,237.52,5.2,0,0,18
2006-12-22 11:22,1.224,0,236.77,5,0,0,17
2006-12-22 11:23,1.234,0,237.81,5.2,0,0,17
2006-12-22 11:24,1.24,0,238.26,5.2,0,0,18
2006-12-22 11:25,1.25,0,239.37,5.2,0,0,17
2006-12-22 11:26,1.248,0,239.11,5.2,0,0,18
2006-12-22 11:27,1.238,0,238.05,5.2,0,0,17
2006-12-22 11:28,1.232,0,237.56,5.2,0,0,17
2006-12-22 11:29,1.238,0,238.15,5.2,0,0,18
2006-12-22 11:30,1.232,0,237.6,5.2,0,0,17
2006-12-22 11:31,1.232,0,237.22,5.2,0,0,17
2006-12-22 11:32,1.232,0,237.58,5.2,0,0,18
2006-12-22 11:33,1.35,0.088,237.2,5.6,0,0,17
2006-12-22 11:34,1.332,0.088,236.96,5.6,0,0,17
2006-12-22 11:35,1.34,0.09,237.86,5.6,0,0,17
2006-12-22 11:36,1.398,0.146,237.63,5.8,0,0,18
2006-12-22 11:37,1.422,0.196,239,6,0,0,17
2006-12-22 11:38,1.422,0.198,239.16,6,0,0,18
2006-12-22 11:39,1.416,0.196,238.75,6,0,0,17
2006-12-22 11:40,1.41,0.194,238.29,5.8,0,0,17
2006-12-22 11:41,1.42,0.192,238.11,6,0,0,18
2006-12-22 11:42,1.412,0.196,238.83,5.8,0,0,17
2006-12-22 11:43,1.29,0.198,238.79,5.6,0,0,17
2006-12-22 11:44,0.362,0.212,240.08,1.6,0,0,0
2006-12-22 11:45,0.348,0.192,239.77,1.6,0,0,0
2006-12-22 11:46,0.29,0.11,239.84,1.2,0,0,0
2006-12-22 11:47,0.294,0.112,240.38,1.2,0,0,0
2006-12-22 11:48,0.292,0.108,239.8,1.2,0,0,0
2006-12-22 11:49,0.292,0.11,240.22,1.2,0,0,0
2006-12-22 11:50,0.292,0.11,240.22,1.2,0,0,0
2006-12-22 11:51,0.31,0.11,240.36,1.4,0,0,0
2006-12-22 11:52,0.318,0.11,240.52,1.4,0,0,0
2006-12-22 11:53,0.312,0.114,241.3,1.4,0,0,0
2006-12-22 11:54,2.336,0.184,239.09,10.4,30,0,0
2006-12-22 11:55,2.632,0.196,239.19,11,40,0,0
2006-12-22 11:56,2.616,0.194,239.08,10.8,38,0,0
2006-12-22 11:57,2.622,0.192,239.13,11,39,0,0
2006-12-22 11:58,2.608,0.186,238.07,10.8,39,0,0
2006-12-22 11:59,2.614,0.19,238.66,10.8,39,0,0
2006-12-22 12:00,2.61,0.188,238.48,10.8,38,0,0
2006-12-22 12:01,2.62,0.19,238.86,11,39,0,0
2006-12-22 12:02,2.62,0.19,238.86,11,39,0,0
2006-12-22 12:03,2.626,0.19,239.17,11,39,0,0
2006-12-22 12:04,2.774,0.324,238.14,11.6,39,0,0
2006-12-22 12:05,2.84,0.382,237.85,12,39,0,0
2006-12-22 12:06,2.862,0.38,238.82,12,38,0,0
2006-12-22 12:07,2.828,0.368,237.56,12,39,0,0
2006-12-22 12:08,2.836,0.386,236.35,12,38,0,0
2006-12-22 12:09,2.894,0.456,237.37,12.2,39,0,0
2006-12-22 12:10,2.876,0.45,236.64,12.2,38,0,0
2006-12-22 12:11,2.882,0.448,236.97,12.2,38,0,0
2006-12-22 12:12,2.884,0.448,237.15,12.2,38,0,0
2006-12-22 12:13,1.178,0.472,239.09,6.6,12,0,0
2006-12-22 12:14,0.654,0.48,239.76,3.4,1,0,0
2006-12-22 12:15,1.092,0.47,238.97,6.2,7,0,0
2006-12-22 12:16,2.866,0.44,236.83,12.2,38,0,0
2006-12-22 12:17,2.892,0.444,237.98,12.2,38,0,0
2006-12-22 12:18,2.534,0.44,238.19,11.2,35,0,0
2006-12-22 12:19,0.576,0.368,239.23,2.8,1,0,0
2006-12-22 12:20,0.576,0.368,239.43,2.8,1,0,0
2006-12-22 12:21,0.578,0.37,239.95,2.8,1,0,0
2006-12-22 12:22,0.584,0.288,240.33,3,1,0,0
2006-12-22 12:23,0.604,0.392,240.78,3,0,1,0
2006-12-22 12:24,0.6,0.386,239.89,3,0,1,0
2006-12-22 12:25,0.596,0.384,239.49,3,0,2,0
2006-12-22 12:26,0.6,0.384,239.79,3,0,1,0
2006-12-22 12:27,0.6,0.386,240,3,0,1,0
2006-12-22 12:28,0.604,0.386,240.48,3,0,2,0
2006-12-22 12:29,0.602,0.388,240.78,3,0,1,0
2006-12-22 12:30,0.602,0.386,240.71,3,0,2,0
2006-12-22 12:31,0.614,0.406,240.61,3,0,1,0
2006-12-22 12:32,0.628,0.434,241.22,3.2,0,2,0
2006-12-22 12:33,0.634,0.438,241.96,3.2,0,1,0
2006-12-22 12:34,0.628,0.436,241.49,3.2,1,1,0
2006-12-22 12:35,0.632,0.436,241.55,3.2,0,2,0
2006-12-22 12:36,0.62,0.426,240.15,3,1,1,0
2006-12-22 12:37,0.622,0.43,240.84,3,0,1,0
2006-12-22 12:38,0.69,0.39,241.07,3.2,0,2,0
2006-12-22 12:39,0.688,0.39,241.09,3.2,0,1,0
2006-12-22 12:40,0.682,0.382,240.06,3.2,0,1,0
2006-12-22 12:41,0.822,0.446,239.57,4,0,1,0
2006-12-22 12:42,0.652,0.382,240.27,3,0,2,0
2006-12-22 12:43,0.656,0.388,241.26,3.2,0,1,0
2006-12-22 12:44,0.656,0.388,241.16,3.2,0,1,0
2006-12-22 12:45,0.702,0.43,241.68,3.4,0,1,0
2006-12-22 12:46,0.732,0.494,241.41,3.6,0,2,0
2006-12-22 12:47,0.74,0.496,241.88,3.6,0,1,0
2006-12-22 12:48,0.738,0.496,241.88,3.6,0,1,0
2006-12-22 12:49,0.682,0.402,242.65,3.2,0,0,0
2006-12-22 12:50,0.692,0.374,242.67,3.2,0,0,0
2006-12-22 12:51,0.678,0.374,242.43,3.2,0,0,0
2006-12-22 12:52,0.672,0.378,242.77,3.2,0,0,0
2006-12-22 12:53,0.67,0.376,242.41,3.2,0,0,0
2006-12-22 12:54,0.67,0.38,243.15,3.2,0,0,0
2006-12-22 12:55,0.648,0.35,243.8,3,0,0,0
2006-12-22 12:56,0.6,0.276,243.21,2.6,0,0,0
2006-12-22 12:57,0.592,0.27,241.87,2.6,0,0,0
2006-12-22 12:58,0.588,0.268,241.64,2.6,0,0,0
2006-12-22 12:59,0.59,0.272,242.29,2.6,0,0,0
2006-12-22 13:00,0.586,0.268,241.49,2.6,0,0,0
2006-12-22 13:01,0.748,0.326,241.34,3.6,0,0,0
2006-12-22 13:02,0.584,0.272,241.68,2.6,0,0,0
2006-12-22 13:03,0.576,0.268,241.4,2.6,0,0,0
2006-12-22 13:04,0.572,0.268,241.09,2.6,0,0,0
2006-12-22 13:05,0.578,0.264,240.75,2.6,0,0,0
2006-12-22 13:06,0.836,0.256,239.42,4.2,0,0,0
2006-12-22 13:07,1.91,0.244,239.33,8,0,0,0
2006-12-22 13:08,0.792,0.258,240.19,4,0,0,0
2006-12-22 13:09,0.578,0.268,241.76,2.6,0,0,0
2006-12-22 13:10,0.576,0.264,241.32,2.6,0,0,0
2006-12-22 13:11,0.574,0.262,240.66,2.6,0,0,0
2006-12-22 13:12,0.972,0.284,240.92,4.8,0,0,0
2006-12-22 13:13,1.17,0.252,239.47,5.6,0,0,0
2006-12-22 13:14,0.57,0.258,239.93,2.6,0,0,0
2006-12-22 13:15,0.57,0.258,239.87,2.6,0,0,0
2006-12-22 13:16,0.568,0.256,239.4,2.6,0,0,0
2006-12-22 13:17,0.572,0.26,240.46,2.6,0,0,0
2006-12-22 13:18,0.574,0.264,240.86,2.6,0,0,0
2006-12-22 13:19,0.528,0.192,241.62,2.4,0,0,0
2006-12-22 13:20,0.556,0.128,241.23,2.4,0,0,0
2006-12-22 13:21,0.54,0.124,241.81,2.2,0,0,0
2006-12-22 13:22,0.586,0.17,241.11,2.6,0,0,0
2006-12-22 13:23,0.61,0.228,241.07,2.6,0,0,0
2006-12-22 13:24,0.612,0.23,241.74,2.6,0,0,0
2006-12-22 13:25,0.606,0.226,240.55,2.6,0,0,0
2006-12-22 13:26,0.784,0.226,240.68,3.4,0,0,0
2006-12-22 13:27,1.28,0.218,239.59,6,0,0,0
2006-12-22 13:28,0.608,0.232,241.97,2.6,0,0,0
2006-12-22 13:29,0.606,0.234,242.26,2.6,0,0,0
2006-12-22 13:30,0.606,0.236,242.63,2.6,0,0,0
2006-12-22 13:31,0.604,0.236,242.83,2.6,0,0,0
2006-12-22 13:32,0.56,0.172,242.57,2.4,0,0,0
2006-12-22 13:33,0.53,0.13,242.23,2.2,0,0,0
2006-12-22 13:34,0.588,0.19,242.15,2.6,0,0,0
2006-12-22 13:35,0.63,0.26,241.47,2.8,0,0,0
2006-12-22 13:36,0.624,0.258,240.85,2.8,0,0,0
2006-12-22 13:37,0.62,0.256,240.78,2.8,0,0,0
2006-12-22 13:38,0.618,0.256,240.67,2.8,0,0,0
2006-12-22 13:39,0.614,0.254,240.03,2.8,0,0,0
2006-12-22 13:40,0.614,0.256,240.31,2.8,0,0,0
2006-12-22 13:41,0.61,0.254,239.98,2.8,0,0,0
2006-12-22 13:42,0.61,0.256,240.33,2.8,0,0,0
2006-12-22 13:43,0.614,0.258,240.7,2.8,0,0,0
2006-12-22 13:44,1.19,0.254,240.86,5.8,0,0,0
2006-12-22 13:45,0.608,0.258,240.53,2.6,0,0,0
2006-12-22 13:46,0.614,0.256,240.4,2.8,0,0,0
2006-12-22 13:47,0.62,0.258,240.66,2.8,0,0,0
2006-12-22 13:48,0.622,0.254,240.05,2.8,0,0,0
2006-12-22 13:49,0.618,0.256,240.28,2.8,0,0,0
2006-12-22 13:50,0.63,0.252,240.09,2.8,0,0,0
2006-12-22 13:51,0.626,0.258,240.99,2.8,0,0,0
2006-12-22 13:52,0.622,0.256,240.89,2.8,0,0,0
2006-12-22 13:53,0.614,0.254,240.11,2.8,0,0,0
2006-12-22 13:54,0.614,0.248,238.91,2.8,0,0,0
2006-12-22 13:55,0.61,0.246,238.21,2.8,0,0,0
2006-12-22 13:56,0.608,0.248,238.76,2.8,0,0,0
2006-12-22 13:57,0.688,0.334,238.82,3.2,0,0,0
2006-12-22 13:58,0.684,0.354,239.65,3.2,0,0,0
2006-12-22 13:59,0.682,0.352,239.44,3.2,0,0,0
2006-12-22 14:00,0.69,0.354,239.8,3.2,0,0,0
2006-12-22 14:01,0.698,0.362,241.13,3.2,0,0,0
2006-12-22 14:02,1.268,0.36,241.73,6,0,0,0
2006-12-22 14:03,0.642,0.352,242.14,3,0,0,0
2006-12-22 14:04,0.394,0.212,241.11,1.8,0,0,0
2006-12-22 14:05,0.404,0.208,241.42,1.8,0,0,0
2006-12-22 14:06,0.38,0.126,241.06,1.6,0,0,0
2006-12-22 14:07,0.378,0.114,241.4,1.6,0,0,0
2006-12-22 14:08,0.378,0.112,240.92,1.6,0,0,0
2006-12-22 14:09,0.378,0.116,241.4,1.6,0,0,0
2006-12-22 14:10,0.382,0.122,242.73,1.6,0,0,0
2006-12-22 14:11,0.374,0.128,242.21,1.6,0,0,0
2006-12-22 14:12,0.372,0.128,241.44,1.6,0,0,0
2006-12-22 14:13,0.428,0.128,241.66,1.8,0,0,0
2006-12-22 14:14,0.342,0.09,240.9,1.6,0,0,0
2006-12-22 14:15,0.276,0,241.51,1.2,0,0,0
2006-12-22 14:16,0.274,0,240.63,1.2,0,0,0
2006-12-22 14:17,0.312,0,240.07,1.6,0,0,0
2006-12-22 14:18,0.362,0.11,240.81,1.6,0,1,0
2006-12-22 14:19,0.362,0.112,241.09,1.6,0,1,0
2006-12-22 14:20,0.888,0.1,239.71,4.6,0,2,0
2006-12-22 14:21,0.358,0.116,241.88,1.6,0,1,0
2006-12-22 14:22,0.354,0.112,241.27,1.6,0,2,0
2006-12-22 14:23,0.364,0.104,241.28,1.6,0,1,0
2006-12-22 14:24,0.36,0.11,241.63,1.6,0,2,0
2006-12-22 14:25,0.35,0.11,240.06,1.6,0,1,0
2006-12-22 14:26,0.348,0.11,239.96,1.6,0,1,0
2006-12-22 14:27,0.332,0.1,239.79,1.4,0,2,0
2006-12-22 14:28,0.32,0.094,240.36,1.4,0,1,0
2006-12-22 14:29,0.398,0.17,239.83,1.8,0,1,0
2006-12-22 14:30,0.536,0.342,239.37,2.8,0,2,0
2006-12-22 14:31,0.518,0.352,240.68,2.6,0,1,0
2006-12-22 14:32,0.516,0.354,241.04,2.6,0,1,0
2006-12-22 14:33,0.512,0.352,241.03,2.6,0,2,0
2006-12-22 14:34,0.504,0.346,240.02,2.6,0,1,0
2006-12-22 14:35,0.498,0.35,240.6,2.6,0,1,0
2006-12-22 14:36,0.484,0.342,240.97,2.4,0,2,0
2006-12-22 14:37,0.472,0.33,240.86,2.4,0,1,0
2006-12-22 14:38,1.034,0.304,239.82,5.2,0,1,0
2006-12-22 14:39,0.944,0.214,239.51,4.6,0,1,5
2006-12-22 14:40,1.596,0.206,239.36,6.6,0,1,18
2006-12-22 14:41,1.584,0.204,239.1,6.6,0,2,18
2006-12-22 14:42,1.568,0.206,239.22,6.6,0,1,18
2006-12-22 14:43,1.538,0.154,240.03,6.4,0,1,18
2006-12-22 14:44,1.502,0.09,239.88,6.2,0,0,18
2006-12-22 14:45,1.516,0.096,241.48,6.2,0,0,18
2006-12-22 14:46,1.504,0.094,240.77,6.2,0,0,18
2006-12-22 14:47,1.482,0.096,241.15,6,0,0,17
2006-12-22 14:48,1.408,0.1,241.67,5.8,0,0,18
2006-12-22 14:49,1.39,0.092,240.28,5.8,0,0,18
2006-12-22 14:50,1.382,0.086,239.26,5.8,0,0,18
2006-12-22 14:51,1.404,0.08,240.52,5.8,0,0,17
2006-12-22 14:52,1.406,0.08,240.66,5.8,0,0,18
2006-12-22 14:53,1.408,0.082,241.01,5.8,0,0,18
2006-12-22 14:54,1.42,0.088,242.26,5.8,0,0,18
2006-12-22 14:55,1.424,0.086,242.4,5.8,0,0,18
2006-12-22 14:56,1.958,0.078,241.83,8.4,0,0,18
2006-12-22 14:57,1.422,0.082,241.9,5.8,0,0,18
2006-12-22 14:58,1.416,0.078,241.13,5.8,0,0,18
2006-12-22 14:59,1.422,0.078,241.13,5.8,0,0,17
2006-12-22 15:00,1.458,0.116,240.53,6,0,0,18
2006-12-22 15:01,1.47,0.184,240.08,6.2,0,0,18
2006-12-22 15:02,1.464,0.182,239.61,6,0,0,17
2006-12-22 15:03,1.474,0.176,239.83,6.2,0,0,18
2006-12-22 15:04,1.486,0.18,240.84,6.2,0,0,18
2006-12-22 15:05,1.492,0.184,241.63,6.2,0,0,18
2006-12-22 15:06,1.498,0.188,242.2,6.2,0,0,18
2006-12-22 15:07,1.492,0.186,241.79,6.2,0,0,18
2006-12-22 15:08,1.482,0.192,241.03,6.2,0,0,17
2006-12-22 15:09,1.458,0.154,241.41,6,0,0,18
2006-12-22 15:10,1.416,0.09,241.34,5.8,0,0,18
2006-12-22 15:11,1.408,0.088,240.54,5.8,0,0,18
2006-12-22 15:12,1.414,0.09,241.13,5.8,0,0,18
2006-12-22 15:13,1.424,0.094,241.87,5.8,0,0,17
2006-12-22 15:14,1.964,0.088,241.14,8.6,0,0,18
2006-12-22 15:15,1.364,0,241.93,5.6,0,0,18
2006-12-22 15:16,1.328,0,241.04,5.4,0,0,18
2006-12-22 15:17,1.324,0,240.78,5.4,0,0,18
2006-12-22 15:18,1.324,0,240.99,5.4,0,0,17
2006-12-22 15:19,1.33,0,241.57,5.4,0,0,18
2006-12-22 15:20,1.33,0,241.61,5.4,0,0,18
2006-12-22 15:21,1.328,0,241.21,5.4,0,0,18
2006-12-22 15:22,1.33,0,241.42,5.4,0,0,18
2006-12-22 15:23,1.324,0,240.92,5.4,0,0,18
2006-12-22 15:24,1.326,0,241.13,5.4,0,0,17
2006-12-22 15:25,1.332,0,241.64,5.4,0,0,18
2006-12-22 15:26,1.326,0,241.04,5.4,0,0,18
2006-12-22 15:27,1.328,0,241.68,5.4,0,0,18
2006-12-22 15:28,1.322,0,241.12,5.4,0,0,18
2006-12-22 15:29,1.324,0,240.94,5.4,0,0,18
2006-12-22 15:30,1.372,0,241.42,5.6,0,0,17
2006-12-22 15:31,1.432,0.092,241.33,5.8,0,0,18
2006-12-22 15:32,2.004,0.132,240.69,8.8,0,0,18
2006-12-22 15:33,1.498,0.198,241.68,6.2,0,0,18
2006-12-22 15:34,1.498,0.198,241.88,6.2,0,0,18
2006-12-22 15:35,1.496,0.198,241.59,6.2,0,0,18
2006-12-22 15:36,1.496,0.196,241.37,6.2,0,0,18
2006-12-22 15:37,1.49,0.194,240.94,6.2,0,0,17
2006-12-22 15:38,1.48,0.192,240.22,6.2,0,0,18
2006-12-22 15:39,1.492,0.198,241.45,6.2,0,0,18
2006-12-22 15:40,1.5,0.2,241.93,6.2,0,0,18
2006-12-22 15:41,1.444,0.114,242.32,6,0,0,18
2006-12-22 15:42,1.432,0.098,242.46,5.8,0,0,18
2006-12-22 15:43,1.43,0.096,241.93,5.8,0,0,18
2006-12-22 15:44,1.44,0.098,242.31,5.8,0,0,18
2006-12-22 15:45,1.44,0.098,242.38,5.8,0,0,18
2006-12-22 15:46,1.446,0.1,243.02,5.8,0,0,18
2006-12-22 15:47,1.454,0.104,243.94,6,0,0,18
2006-12-22 15:48,1.454,0.104,244.01,6,0,0,18
2006-12-22 15:49,1.452,0.104,243.98,6,0,0,18
2006-12-22 15:50,1.906,0.098,243.36,8.2,0,0,19
2006-12-22 15:51,1.528,0.106,244.42,6.4,0,0,18
2006-12-22 15:52,1.48,0.108,244.28,6,0,0,18
2006-12-22 15:53,1.456,0.106,244.61,5.8,0,0,18
2006-12-22 15:54,1.452,0.104,244.39,5.8,0,0,19
2006-12-22 15:55,1.446,0.102,243.98,5.8,0,0,18
2006-12-22 15:56,1.434,0.1,243.39,5.8,0,0,18
2006-12-22 15:57,1.434,0.098,243.22,5.8,0,0,18
2006-12-22 15:58,1.438,0.098,242.94,5.8,0,0,18
2006-12-22 15:59,1.434,0.096,242.11,5.8,0,0,18
2006-12-22 16:00,1.432,0.094,241.84,5.8,0,0,18
2006-12-22 16:01,1.434,0.096,242.29,5.8,0,0,18
2006-12-22 16:02,1.422,0.094,241.56,5.8,0,0,18
2006-12-22 16:03,1.428,0.096,242.04,5.8,0,0,18
2006-12-22 16:04,1.486,0.156,241.64,6.2,0,0,18
2006-12-22 16:05,1.492,0.196,241,6.2,0,0,17
2006-12-22 16:06,2.192,0.22,240.95,9.6,0,0,18
2006-12-22 16:07,1.5,0.204,242.77,6.2,0,0,18
2006-12-22 16:08,1.498,0.204,242.68,6.2,0,0,18
2006-12-22 16:09,1.492,0.204,242.85,6.2,0,0,18
2006-12-22 16:10,1.484,0.2,242.33,6.2,0,0,18
2006-12-22 16:11,1.476,0.198,241.85,6,0,0,18
2006-12-22 16:12,1.484,0.202,242.54,6.2,0,0,18
2006-12-22 16:13,1.424,0.11,242.21,5.8,0,0,18
2006-12-22 16:14,1.394,0.056,242.1,5.6,0,0,18
2006-12-22 16:15,1.322,0,241.43,5.4,0,0,18
2006-12-22 16:16,1.326,0,241.76,5.4,0,0,18
2006-12-22 16:17,1.38,0,241.78,5.6,0,0,18
2006-12-22 16:18,1.41,0.084,242.15,5.8,0,0,18
2006-12-22 16:19,1.402,0.08,241.33,5.8,0,2,18
2006-12-22 16:20,1.414,0.084,242.47,5.8,0,1,18
2006-12-22 16:21,1.416,0.084,242.47,5.8,0,2,18
2006-12-22 16:22,1.422,0.086,242.86,5.8,0,1,18
2006-12-22 16:23,1.414,0.084,242.31,5.8,0,1,18
2006-12-22 16:24,1.404,0.082,241.81,5.8,0,2,18
2006-12-22 16:25,1.4,0.082,241.84,5.8,0,1,17
2006-12-22 16:26,1.398,0.082,241.72,5.8,0,2,18
2006-12-22 16:27,1.406,0.082,242.25,5.8,0,1,18
2006-12-22 16:28,1.414,0.084,242.62,5.8,0,1,18
2006-12-22 16:29,1.418,0.084,242.63,5.8,0,2,18
2006-12-22 16:30,1.468,0.152,242.12,6,0,1,18
2006-12-22 16:31,1.514,0.224,243.07,6.2,0,1,18
2006-12-22 16:32,1.522,0.224,243.38,6.2,0,2,19
2006-12-22 16:33,1.522,0.226,243.69,6.2,0,1,18
2006-12-22 16:34,1.51,0.222,242.87,6.2,0,1,18
2006-12-22 16:35,1.616,0.214,241.65,6.6,0,2,18
2006-12-22 16:36,1.824,0.266,241.53,7.6,0,1,18
2006-12-22 16:37,1.832,0.312,240.87,7.6,0,1,17
